"","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted"
"2018-12-01",2790.5,2800.179932,2621.530029,2633.080078,18044060000,2633.080078
"2018-12-08",2630.860107,2685.439941,2583.22998,2599.949951,19978530000,2599.949951
"2018-12-15",2590.75,2601.129883,2408.550049,2416.620117,27409960000,2416.620117
"2018-12-22",2400.560059,2520.27002,2346.580078,2485.73999,14647150000,2485.73999
"2018-12-29",2498.939941,2538.070068,2443.959961,2531.939941,15212300000,2531.939941
"2019-01-05",2535.610107,2597.820068,2524.560059,2596.26001,19379210000,2596.26001
"2019-01-12",2580.310059,2675.469971,2570.409912,2670.709961,18859550000,2670.709961
"2019-01-19",2657.879883,2672.379883,2612.860107,2664.76001,14490970000,2664.76001
"2019-01-26",2644.969971,2716.659912,2624.060059,2706.530029,19661740000,2706.530029
"2019-02-02",2706.48999,2738.97998,2681.830078,2707.879883,18114780000,2707.879883
"2019-02-09",2712.399902,2775.659912,2703.790039,2775.600098,18338580000,2775.600098
"2019-02-16",2769.280029,2794.199951,2764.550049,2792.669922,14356680000,2792.669922
"2019-02-23",2804.350098,2813.48999,2775.129883,2803.689941,19586400000,2803.689941
"2019-03-02",2814.370117,2816.879883,2722.27002,2743.070068,18620090000,2743.070068
"2019-03-09",2747.610107,2830.72998,2747.610107,2822.47998,20361870000,2822.47998
"2019-03-16",2822.610107,2860.310059,2800.469971,2800.709961,18727610000,2800.709961
"2019-03-23",2796.01001,2836.030029,2785.02002,2834.399902,16914430000,2834.399902
"2019-03-30",2848.629883,2893.23999,2848.629883,2892.73999,16459900000,2892.73999
"2019-04-06",2888.459961,2910.540039,2873.330078,2907.409912,15751420000,2907.409912
"2019-04-13",2908.320068,2918,2891.899902,2905.030029,13599690000,2905.030029
"2019-04-20",2898.780029,2939.879883,2896.350098,2939.879883,16755720000,2939.879883
"2019-04-27",2940.580078,2954.129883,2900.5,2945.639893,17800970000,2945.639893
"2019-05-04",2908.889893,2937.320068,2825.389893,2881.399902,17602830000,2881.399902
"2019-05-11",2840.189941,2892.149902,2801.429932,2859.530029,16938710000,2859.530029
"2019-05-18",2841.939941,2868.879883,2805.48999,2826.060059,16479450000,2826.060059
"2019-05-25",2830.030029,2840.51001,2750.52002,2752.060059,15076270000,2752.060059
"2019-06-01",2751.530029,2884.969971,2728.810059,2873.340088,17942620000,2873.340088
"2019-06-08",2885.830078,2910.610107,2874.679932,2886.97998,15783900000,2886.97998
"2019-06-15",2889.75,2964.149902,2887.300049,2950.459961,18441710000,2950.459961
"2019-06-22",2951.419922,2954.919922,2912.98999,2941.76001,18736050000,2941.76001
"2019-06-29",2971.409912,2995.840088,2952.219971,2990.409912,11118040000,2990.409912
"2019-07-06",2979.77002,3013.919922,2963.439941,3013.77002,15216580000,3013.77002
"2019-07-13",3017.800049,3017.800049,2973.090088,2976.610107,15904160000,2976.610107
"2019-07-20",2981.929932,3027.97998,2976.649902,3025.860107,16649220000,3025.860107
"2019-07-27",3024.469971,3025.610107,2914.110107,2932.050049,20098430000,2932.050049
"2019-08-03",2898.070068,2938.719971,2822.120117,2918.649902,20616730000,2918.649902
"2019-08-10",2907.070068,2943.310059,2825.51001,2888.679932,18553910000,2888.679932
"2019-08-17",2913.47998,2939.080078,2834.969971,2847.110107,16118550000,2847.110107
"2019-08-24",2866.699951,2940.429932,2853.050049,2926.459961,15673290000,2926.459961
"2019-08-31",2909.01001,2985.860107,2891.850098,2978.709961,13689030000,2978.709961
"2019-09-07",2988.429932,3020.73999,2957.01001,3007.389893,19633130000,3007.389893
"2019-09-14",2996.409912,3021.98999,2978.570068,2992.070068,20728050000,2992.070068
"2019-09-21",2983.5,3007.97998,2945.530029,2961.790039,16694510000,2961.790039
"2019-09-28",2967.070068,2992.530029,2855.939941,2952.01001,17212640000,2952.01001
"2019-10-05",2944.22998,2993.280029,2892.659912,2970.27002,15821120000,2970.27002
"2019-10-12",2965.810059,3008.290039,2962.939941,2986.199951,15500580000,2986.199951
"2019-10-19",2996.47998,3027.389893,2991.209961,3022.550049,17251350000,3022.550049
"2019-10-26",3032.120117,3066.949951,3023.189941,3066.909912,18956670000,3066.909912
"2019-11-02",3078.959961,3097.77002,3065.889893,3093.080078,20734960000,3093.080078
"2019-11-09",3080.330078,3120.459961,3075.820068,3120.459961,16622540000,3120.459961
"2019-11-16",3117.909912,3127.639893,3091.409912,3110.290039,18008990000,3110.290039
"2019-11-23",3117.439941,3154.26001,3117.439941,3140.97998,12883230000,3140.97998
"2019-11-30",3143.850098,3150.600098,3070.330078,3145.909912,17452390000,3145.909912
"2019-12-07",3141.860107,3182.679932,3126.090088,3168.800049,17669880000,3168.800049
"2019-12-14",3183.629883,3225.649902,3183.629883,3221.219971,22078130000,3221.219971
"2019-12-21",3226.050049,3247.929932,3220.51001,3240.02002,8946500000,3240.02002
"2019-12-28",3240.090088,3258.139893,3212.030029,3234.850098,12826640000,3234.850098
"2020-01-04",3217.550049,3282.98999,3214.639893,3265.350098,17666700000,3265.350098
"2020-01-11",3271.129883,3329.879883,3268.429932,3329.620117,18071600000,3329.620117
"2020-01-18",3321.030029,3337.77002,3281.530029,3295.469971,15197180000,3295.469971
"2020-01-25",3247.159912,3293.469971,3214.679932,3225.52002,19249400000,3225.52002
"2020-02-01",3235.659912,3347.959961,3235.659912,3327.709961,19469980000,3327.709961
"2020-02-08",3318.280029,3385.090088,3317.77002,3380.159912,18033560000,3380.159912
"2020-02-15",3369.040039,3393.52002,3328.449951,3337.75,15253460000,3337.75
"2020-02-22",3257.610107,3259.810059,2855.840088,2954.219971,31535270000,2954.219971
"2020-02-29",2974.280029,3136.719971,2901.540039,2972.370117,29895510000,2972.370117
"2020-03-07",2863.889893,2882.590088,2478.860107,2711.02002,40521170000,2711.02002
"2020-03-14",2508.590088,2562.97998,2280.52002,2304.919922,41887220000,2304.919922
"2020-03-21",2290.709961,2637.01001,2191.860107,2541.469971,37182690000,2541.469971
"2020-03-28",2558.97998,2641.389893,2447.48999,2488.649902,30804590000,2488.649902
"2020-04-04",2578.280029,2818.570068,2574.570068,2789.820068,27169090000,2789.820068
"2020-04-11",2782.459961,2879.219971,2721.169922,2874.560059,27017230000,2874.560059
"2020-04-18",2845.620117,2868.97998,2727.100098,2836.73999,26476650000,2836.73999
"2020-04-25",2854.649902,2954.860107,2821.610107,2830.709961,28763560000,2830.709961
"2020-05-02",2815.01001,2932.159912,2797.850098,2929.800049,24736450000,2929.800049
"2020-05-09",2915.459961,2945.820068,2766.639893,2863.699951,27177120000,2863.699951
"2020-05-16",2913.860107,2980.290039,2913.860107,2955.449951,25246330000,2955.449951
"2020-05-23",3004.080078,3068.669922,2969.75,3044.310059,24886040000,3044.310059
"2020-05-30",3038.780029,3211.719971,3031.540039,3193.929932,30895920000,3193.929932
"2020-06-06",3199.919922,3233.129883,2984.469971,3041.310059,34241980000,3041.310059
"2020-06-13",2993.76001,3155.530029,2965.659912,3097.73999,28876100000,3097.73999
"2020-06-20",3094.419922,3154.899902,3004.629883,3009.050049,27870950000,3009.050049
"2020-06-27",3018.590088,3165.810059,2999.73999,3130.01001,17793010000,3130.01001
"2020-07-04",3155.290039,3186.820068,3115.699951,3185.040039,23572210000,3185.040039
"2020-07-11",3205.080078,3238.280029,3127.659912,3224.72998,21991770000,3224.72998
"2020-07-18",3224.290039,3279.98999,3200.050049,3215.629883,20959710000,3215.629883
"2020-07-25",3219.840088,3272.169922,3204.129883,3271.120117,22039370000,3271.120117
"2020-08-01",3288.26001,3352.540039,3284.530029,3351.280029,22369880000,3351.280029
"2020-08-08",3356.040039,3387.889893,3326.439941,3372.850098,20016990000,3372.850098
"2020-08-15",3380.860107,3399.959961,3354.689941,3397.159912,18785350000,3397.159912
"2020-08-22",3418.090088,3509.22998,3413.129883,3508.01001,18887790000,3508.01001
"2020-08-29",3509.72998,3588.110107,3349.629883,3426.959961,22040710000,3426.959961
"2020-09-05",3371.879883,3425.550049,3310.469971,3340.969971,16483130000,3340.969971
"2020-09-12",3363.560059,3428.919922,3292.399902,3319.469971,24034260000,3319.469971
"2020-09-19",3285.570068,3323.350098,3209.449951,3298.459961,21547840000,3298.459961
"2020-09-26",3333.899902,3397.179932,3323.689941,3348.419922,20352550000,3348.419922
"2020-10-03",3367.27002,3482.340088,3354.540039,3477.139893,19733380000,3477.139893
"2020-10-10",3500.02002,3549.850098,3440.889893,3483.810059,19268280000,3483.810059
"2020-10-17",3493.659912,3502.419922,3415.340088,3465.389893,19895410000,3465.389893
"2020-10-24",3441.419922,3441.419922,3233.939941,3269.959961,22808450000,3269.959961
"2020-10-31",3296.199951,3529.050049,3279.73999,3509.439941,22988840000,3509.439941
"2020-11-07",3583.040039,3645.98999,3511.909912,3585.149902,28790600000,3585.149902
"2020-11-14",3600.159912,3628.51001,3543.840088,3557.540039,23922170000,3557.540039
"2020-11-21",3566.820068,3644.310059,3552.77002,3638.350098,18984870000,3638.350098
"2020-11-28",3634.179932,3699.199951,3594.389893,3699.120117,26902810000,3699.120117
"2020-12-05",3694.72998,3712.389893,3633.399902,3663.459961,23533560000,3663.459961
"2020-12-12",3675.27002,3726.699951,3645.840088,3709.409912,24265420000,3709.409912
"2020-12-19",3684.280029,3711.23999,3636.47998,3703.060059,14413820000,3703.060059
"2020-12-26",3723.030029,3760.199951,3723.030029,3756.070068,13232200000,3756.070068
"2021-01-02",3764.610107,3826.689941,3662.709961,3824.679932,25484320000,3824.679932
"2021-01-09",3803.139893,3823.600098,3749.620117,3768.25,24551330000,3768.25
"2021-01-16",3781.879883,3861.449951,3780.370117,3841.469971,19099620000,3841.469971
"2021-01-23",3851.679932,3870.899902,3694.120117,3714.23999,36413520000,3714.23999
"2021-01-30",3731.169922,3894.560059,3725.620117,3886.830078,25430390000,3886.830078
"2021-02-06",3892.590088,3937.22998,3884.939941,3934.830078,22694360000,3934.830078
"2021-02-13",3939.610107,3950.429932,3885.030029,3906.709961,19353010000,3906.709961
"2021-02-20",3885.550049,3928.649902,3789.540039,3811.149902,31119200000,3811.149902
"2021-02-27",3842.51001,3914.5,3723.340088,3841.939941,30700830000,3841.939941
"2021-03-06",3844.389893,3960.27002,3819.25,3943.340088,26945080000,3943.340088
"2021-03-13",3942.959961,3983.870117,3886.75,3913.100098,25796900000,3913.100098
"2021-03-20",3916.47998,3978.189941,3853.5,3974.540039,24132360000,3974.540039
"2021-03-27",3969.310059,4020.629883,3943.25,4019.870117,17439630000,4019.870117
"2021-04-03",4034.439941,4129.47998,4034.439941,4128.799805,19677100000,4128.799805
"2021-04-10",4124.709961,4191.310059,4114.819824,4185.470215,19468590000,4185.470215
"2021-04-17",4179.799805,4194.169922,4118.379883,4180.169922,19795190000,4180.169922
"2021-04-24",4185.029785,4218.779785,4174.850098,4181.169922,19777170000,4181.169922
"2021-05-01",4191.97998,4238.040039,4128.589844,4232.600098,21049220000,4232.600098
"2021-05-08",4228.290039,4236.390137,4056.879883,4173.850098,17946860000,4173.850098
"2021-05-15",4169.919922,4188.720215,4061.409912,4155.859863,16716150000,4155.859863
"2021-05-22",4170.160156,4218.359863,4170.160156,4204.109863,19443140000,4204.109863
"2021-05-29",4216.52002,4234.120117,4167.930176,4229.890137,17050410000,4229.890137
"2021-06-05",4229.339844,4249.740234,4208.410156,4247.439941,18389070000,4247.439941
"2021-06-12",4248.310059,4257.160156,4164.399902,4166.450195,20949640000,4166.450195
"2021-06-19",4173.399902,4286.120117,4173.399902,4280.700195,19163010000,4280.700195
"2021-06-26",4284.899902,4355.430176,4274.669922,4352.339844,15859180000,4352.339844
"2021-07-03",4356.459961,4371.600098,4289.370117,4369.549805,12813860000,4369.549805
"2021-07-10",4372.410156,4393.680176,4322.529785,4327.160156,15756840000,4327.160156
"2021-07-17",4296.399902,4415.180176,4233.129883,4411.790039,17267170000,4411.790039
"2021-07-24",4409.580078,4429.970215,4372.509766,4395.259766,14952430000,4395.259766
"2021-07-31",4406.859863,4440.819824,4373,4436.52002,15182090000,4436.52002
"2021-08-07",4437.77002,4468.370117,4424.740234,4468,13718270000,4468
"2021-08-14",4461.649902,4480.259766,4367.72998,4441.669922,14544990000,4441.669922
"2021-08-21",4450.290039,4513.330078,4450.290039,4509.370117,14124930000,4509.370117
"2021-08-28",4513.759766,4545.850098,4513.759766,4535.430176,14256180000,4535.430176
"2021-09-04",4535.379883,4535.379883,4457.660156,4458.580078,11793790000,4458.580078
"2021-09-11",4474.810059,4492.990234,4427.759766,4432.990234,17763120000,4432.990234
"2021-09-18",4402.950195,4465.399902,4305.910156,4455.47998,15697030000,4455.47998
"2021-09-25",4442.120117,4457.299805,4288.52002,4357.040039,15555390000,4357.040039
"2021-10-02",4348.839844,4429.970215,4278.939941,4391.339844,14795520000,4391.339844
"2021-10-09",4385.439941,4475.819824,4329.919922,4471.370117,13758090000,4471.370117
"2021-10-16",4463.720215,4559.669922,4447.470215,4544.899902,13966070000,4544.899902
"2021-10-23",4553.689941,4608.080078,4537.359863,4605.379883,16206040000,4605.379883
"2021-10-30",4610.620117,4718.5,4595.060059,4697.529785,16397220000,4697.529785
"2021-11-06",4701.47998,4714.919922,4630.859863,4682.850098,15646510000,4682.850098
"2021-11-13",4689.299805,4717.75,4672.779785,4697.959961,15279660000,4697.959961
"2021-11-20",4712,4743.830078,4585.430176,4594.620117,11775840000,4594.620117
"2021-11-27",4628.75,4672.950195,4495.120117,4538.430176,20242840000,4538.430176
"2021-12-04",4548.370117,4713.569824,4540.509766,4712.02002,15411530000,4712.02002
"2021-12-11",4710.299805,4731.990234,4600.220215,4620.640137,19184960000,4620.640137
"2021-12-18",4587.899902,4740.740234,4531.100098,4725.790039,10594350000,4725.790039
"2021-12-25",4733.990234,4808.930176,4733.990234,4766.180176,11687720000,4766.180176
"2022-01-01",4778.140137,4818.620117,4662.740234,4677.029785,16800900000,4677.029785
"2022-01-08",4655.339844,4748.830078,4582.240234,4662.850098,17126800000,4662.850098
"2022-01-15",4632.240234,4632.240234,4395.339844,4397.939941,14131200000,4397.939941
"2022-01-22",4356.319824,4453.22998,4222.620117,4431.850098,21218590000,4431.850098
"2022-01-29",4431.790039,4595.310059,4414.02002,4500.529785,18846100000,4500.529785
"2022-02-05",4505.75,4590.029785,4401.410156,4418.640137,19119200000,4418.640137
"2022-02-12",4412.609863,4489.549805,4327.220215,4348.870117,17775970000,4348.870117
"2022-02-19",4332.740234,4385.339844,4114.649902,4384.649902,16834460000,4384.649902
"2022-02-26",4354.169922,4416.779785,4279.540039,4328.870117,22302830000,4328.870117
"2022-03-05",4327.009766,4327.009766,4157.870117,4204.310059,23849630000,4204.310059
"2022-03-12",4202.75,4465.399902,4161.720215,4463.120117,24946690000,4463.120117
"2022-03-19",4462.399902,4546.029785,4424.299805,4543.060059,19089240000,4543.060059
"2022-03-26",4541.089844,4637.299805,4507.569824,4545.859863,19212230000,4545.859863
"2022-04-02",4547.970215,4593.450195,4450.040039,4488.279785,19383860000,4488.279785
"2022-04-09",4462.640137,4471,4381.339844,4392.589844,13812410000,4392.589844
"2022-04-16",4385.629883,4512.939941,4267.620117,4271.779785,18149540000,4271.779785
"2022-04-23",4255.339844,4308.450195,4124.279785,4131.930176,19610750000,4131.930176
"2022-04-30",4130.609863,4307.660156,4062.51001,4123.339844,21039720000,4123.339844
"2022-05-07",4081.27002,4081.27002,3858.870117,4023.889893,23166570000,4023.889893
"2022-05-14",4013.02002,4090.719971,3810.320068,3901.360107,20590520000,3901.360107
"2022-05-21",3919.419922,4158.490234,3875.129883,4158.240234,19139100000,4158.240234
"2022-05-28",4151.089844,4177.509766,4073.850098,4108.540039,16049940000,4108.540039
"2022-06-04",4134.720215,4168.779785,3900.159912,3900.860107,17547150000,3900.860107
"2022-06-11",3838.149902,3838.149902,3636.870117,3674.840088,24639140000,3674.840088
"2022-06-18",3715.310059,3913.649902,3715.310059,3911.73999,19287840000,3911.73999
"2022-06-25",3920.76001,3945.860107,3799.02002,3818.830078,10434950000,3818.830078
